Agent,Fitness,Move 
26,145.0,0
Round:  and 13410
58,31.0,0
58,31.0,0
Round:  and 13411
58,34.0,0
42,28.0,0
Round:  and 13412
58,37.0,0
54,28.0,0
Round:  and 13413
58,37.0,0
33,44.0,1
Round:  and 13414
58,37.0,0
77,44.0,1
Round:  and 13415
58,37.0,0
15,44.0,1
Round:  and 13416
58,40.0,0
75,28.0,0
Round:  and 13417
58,40.0,0
30,44.0,1
Round:  and 13418
58,40.0,0
74,44.0,1
Round:  and 13419
58,40.0,0
28,44.0,1
Round:  and 13420
58,43.0,0
80,28.0,0
Round:  and 13421
58,43.0,0
25,44.0,1
Round:  and 13422
58,43.0,0
85,44.0,1
Round:  and 13423
58,43.0,0
17,44.0,1
Round:  and 13424
58,46.0,0
79,28.0,0
Round:  and 13425
58,46.0,0
68,44.0,1
Round:  and 13426
58,49.0,0
11,28.0,0
Round:  and 13427
58,52.0,0
22,28.0,0
Round:  and 13428
58,55.0,0
60,28.0,0
Round:  and 13429
58,58.0,0
82,35.0,0
Round:  and 13430
58,61.0,0
7,33.0,0
Round:  and 13431
58,61.0,0
43,46.0,1
Round:  and 13432
58,64.0,0
71,28.0,0
Round:  and 13433
58,64.0,0
4,51.0,1
Round:  and 13434
58,64.0,0
100,46.0,1
Round:  and 13435
58,64.0,0
6,51.0,1
Round:  and 13436
58,64.0,0
99,51.0,1
Round:  and 13437
58,64.0,0
8,51.0,1
Round:  and 13438
58,64.0,0
98,51.0,1
Round:  and 13439
58,67.0,0
29,33.0,0
Round:  and 13440
58,70.0,0
73,33.0,0
Round:  and 13441
58,70.0,0
9,51.0,1
Round:  and 13442
58,70.0,0
97,51.0,1
Round:  and 13443
58,70.0,0
96,51.0,1
Round:  and 13444
58,70.0,0
3,46.0,1
Round:  and 13445
58,70.0,0
56,44.0,1
Round:  and 13446
58,73.0,0
38,28.0,0
Round:  and 13447
58,76.0,0
27,33.0,0
Round:  and 13448
58,79.0,0
78,33.0,0
Round:  and 13449
58,79.0,0
55,44.0,1
Round:  and 13450
58,82.0,0
41,28.0,0
Round:  and 13451
58,82.0,0
16,51.0,1
Round:  and 13452
58,82.0,0
95,51.0,1
Round:  and 13453
58,85.0,0
65,33.0,0
Round:  and 13454
58,88.0,0
18,28.0,0
Round:  and 13455
58,88.0,0
13,49.0,1
Round:  and 13456
58,88.0,0
94,46.0,1
Round:  and 13457
58,88.0,0
19,51.0,1
Round:  and 13458
58,88.0,0
93,51.0,1
Round:  and 13459
58,88.0,0
21,51.0,1
Round:  and 13460
58,88.0,0
92,51.0,1
Round:  and 13461
58,88.0,0
23,51.0,1
Round:  and 13462
58,88.0,0
91,51.0,1
Round:  and 13463
58,88.0,0
53,44.0,1
Round:  and 13464
58,91.0,0
44,28.0,0
Round:  and 13465
58,94.0,0
51,35.0,0
Round:  and 13466
58,97.0,0
47,28.0,0
Round:  and 13467
58,97.0,0
32,51.0,1
Round:  and 13468
58,97.0,0
90,51.0,1
Round:  and 13469
58,97.0,0
2,51.0,1
Round:  and 13470
58,97.0,0
89,51.0,1
Round:  and 13471
58,97.0,0
34,51.0,1
Round:  and 13472
58,97.0,0
88,51.0,1
Round:  and 13473
58,97.0,0
36,51.0,1
Round:  and 13474
58,97.0,0
87,51.0,1
Round:  and 13475
58,97.0,0
39,51.0,1
Round:  and 13476
58,97.0,0
86,51.0,1
Round:  and 13477
58,100.0,0
35,33.0,0
Round:  and 13478
58,103.0,0
70,30.0,0
Round:  and 13479
58,103.0,0
40,51.0,1
Round:  and 13480
58,103.0,0
84,51.0,1
Round:  and 13481
58,106.0,0
72,33.0,0
Round:  and 13482
58,109.0,0
24,33.0,0
Round:  and 13483
58,109.0,0
81,51.0,1
Round:  and 13484
58,112.0,0
14,33.0,0
Round:  and 13485
58,115.0,0
50,33.0,0
Round:  and 13486
58,118.0,0
69,33.0,0
Round:  and 13487
58,121.0,0
62,33.0,0
Round:  and 13488
58,124.0,0
31,28.0,0
Round:  and 13489
58,124.0,0
49,51.0,1
Round:  and 13490
58,127.0,0
76,28.0,0
Round:  and 13491
58,130.0,0
57,35.0,0
Round:  and 13492
58,133.0,0
37,28.0,0
Round:  and 13493
58,136.0,0
52,33.0,0
Round:  and 13494
58,139.0,0
45,28.0,0
Round:  and 13495
58,139.0,0
64,51.0,1
Round:  and 13496
58,142.0,0
10,28.0,0
Round:  and 13497
58,142.0,0
63,51.0,1
Round:  and 13498
58,142.0,0
46,44.0,1
Round:  and 13499
58,142.0,0
59,51.0,1
Round:  and 13500
58,142.0,0
48,44.0,1
Round:  and 13501
42,4.0,0
83,399.0,1
Round:  and 13502
42,4.0,0
12,322.0,1
Round:  and 13503
42,7.0,0
1,166.0,0
Round:  and 13504
42,10.0,0
67,163.0,0
Round:  and 13505
42,13.0,0
5,160.0,0
Round:  and 13506
42,16.0,0
66,157.0,0
Round:  and 13507
42,19.0,0
20,154.0,0
Round:  and 13508
42,22.0,0
61,151.0,0
Round:  and 13509
42,25.0,0
26,148.0,0
Round:  and 13510
42,28.0,0
58,145.0,0
Round:  and 13511
42,34.0,0
42,34.0,0
Round:  and 13512
42,37.0,0
54,31.0,0
Round:  and 13513
42,37.0,0
33,49.0,1
Round:  and 13514
42,37.0,0
77,49.0,1
Round:  and 13515
42,37.0,0
15,49.0,1
Round:  and 13516
42,40.0,0
75,31.0,0
Round:  and 13517
42,40.0,0
30,49.0,1
Round:  and 13518
42,40.0,0
74,49.0,1
Round:  and 13519
42,40.0,0
28,49.0,1
Round:  and 13520
42,43.0,0
80,31.0,0
Round:  and 13521
42,43.0,0
25,49.0,1
Round:  and 13522
42,43.0,0
85,49.0,1
Round:  and 13523
42,43.0,0
17,49.0,1
Round:  and 13524
42,46.0,0
79,31.0,0
Round:  and 13525
42,46.0,0
68,49.0,1
Round:  and 13526
42,49.0,0
11,31.0,0
Round:  and 13527
42,52.0,0
22,31.0,0
Round:  and 13528
42,55.0,0
60,31.0,0
Round:  and 13529
42,58.0,0
82,38.0,0
Round:  and 13530
42,61.0,0
7,36.0,0
Round:  and 13531
42,61.0,0
43,51.0,1
Round:  and 13532
42,64.0,0
71,31.0,0
Round:  and 13533
42,64.0,0
4,56.0,1
Round:  and 13534
42,64.0,0
100,51.0,1
Round:  and 13535
42,64.0,0
6,56.0,1
Round:  and 13536
42,64.0,0
99,56.0,1
Round:  and 13537
42,64.0,0
8,56.0,1
Round:  and 13538
42,64.0,0
98,56.0,1
Round:  and 13539
42,67.0,0
29,36.0,0
Round:  and 13540
42,70.0,0
73,36.0,0
Round:  and 13541
42,70.0,0
9,56.0,1
Round:  and 13542
42,70.0,0
97,56.0,1
Round:  and 13543
42,70.0,0
96,56.0,1
Round:  and 13544
42,70.0,0
3,51.0,1
Round:  and 13545
42,70.0,0
56,49.0,1
Round:  and 13546
42,73.0,0
38,31.0,0
Round:  and 13547
42,76.0,0
27,36.0,0
Round:  and 13548
42,79.0,0
78,36.0,0
Round:  and 13549
42,79.0,0
55,49.0,1
Round:  and 13550
42,82.0,0
41,31.0,0
Round:  and 13551
42,82.0,0
16,56.0,1
Round:  and 13552
42,82.0,0
95,56.0,1
Round:  and 13553
42,85.0,0
65,36.0,0
Round:  and 13554
42,88.0,0
18,31.0,0
Round:  and 13555
42,88.0,0
13,54.0,1
Round:  and 13556
42,88.0,0
94,51.0,1
Round:  and 13557
42,88.0,0
19,56.0,1
Round:  and 13558
42,88.0,0
93,56.0,1
Round:  and 13559
42,88.0,0
21,56.0,1
Round:  and 13560
42,88.0,0
92,56.0,1
Round:  and 13561
42,88.0,0
23,56.0,1
Round:  and 13562
42,88.0,0
91,56.0,1
Round:  and 13563
42,88.0,0
53,49.0,1
Round:  and 13564
42,91.0,0
44,31.0,0
Round:  and 13565
42,94.0,0
51,38.0,0
Round:  and 13566
42,97.0,0
47,31.0,0
Round:  and 13567
42,97.0,0
32,56.0,1
Round:  and 13568
42,97.0,0
90,56.0,1
Round:  and 13569
42,97.0,0
2,56.0,1
Round:  and 13570
42,97.0,0
89,56.0,1
Round:  and 13571
42,97.0,0
34,56.0,1
Round:  and 13572
42,97.0,0
88,56.0,1
Round:  and 13573
42,97.0,0
36,56.0,1
Round:  and 13574
42,97.0,0
87,56.0,1
Round:  and 13575
42,97.0,0
39,56.0,1
Round:  and 13576
42,97.0,0
86,56.0,1
Round:  and 13577
42,100.0,0
35,36.0,0
Round:  and 13578
42,103.0,0
70,33.0,0
Round:  and 13579
42,103.0,0
40,56.0,1
Round:  and 13580
42,103.0,0
84,56.0,1
Round:  and 13581
42,106.0,0
72,36.0,0
Round:  and 13582
42,109.0,0
24,36.0,0
Round:  and 13583
42,109.0,0
81,56.0,1
Round:  and 13584
42,112.0,0
14,36.0,0
Round:  and 13585
42,115.0,0
50,36.0,0
Round:  and 13586
42,118.0,0
69,36.0,0
Round:  and 13587
42,121.0,0
62,36.0,0
Round:  and 13588
42,124.0,0
31,31.0,0
Round:  and 13589
42,124.0,0
49,56.0,1
Round:  and 13590
42,127.0,0
76,31.0,0
Round:  and 13591
42,130.0,0
57,38.0,0
Round:  and 13592
42,133.0,0
37,31.0,0
Round:  and 13593
42,136.0,0
52,36.0,0
Round:  and 13594
42,139.0,0
45,31.0,0
Round:  and 13595
42,139.0,0
64,56.0,1
Round:  and 13596
42,142.0,0
10,31.0,0
Round:  and 13597
42,142.0,0
63,56.0,1
Round:  and 13598
42,142.0,0
46,49.0,1
Round:  and 13599
42,142.0,0
59,56.0,1
Round:  and 13600
42,142.0,0
48,49.0,1
Round:  and 13601
54,4.0,0
83,404.0,1
Round:  and 13602
54,4.0,0
12,327.0,1
Round:  and 13603
54,7.0,0
1,169.0,0
Round:  and 13604
54,10.0,0
67,166.0,0
Round:  and 13605
54,13.0,0
5,163.0,0
Round:  and 13606
54,16.0,0
66,160.0,0
Round:  and 13607
54,19.0,0
20,157.0,0
Round:  and 13608
54,22.0,0
61,154.0,0
Round:  and 13609
54,25.0,0
26,151.0,0
Round:  and 13610
54,28.0,0
58,148.0,0
Round:  and 13611
54,31.0,0
42,145.0,0
Round:  and 13612
54,37.0,0
54,37.0,0
Round:  and 13613
54,37.0,0
33,54.0,1
Round:  and 13614
54,37.0,0
77,54.0,1
Round:  and 13615
54,37.0,0
15,54.0,1
Round:  and 13616
54,40.0,0
75,34.0,0
Round:  and 13617
54,40.0,0
30,54.0,1
Round:  and 13618
54,40.0,0
74,54.0,1
Round:  and 13619
54,40.0,0
28,54.0,1
Round:  and 13620
54,43.0,0
80,34.0,0
Round:  and 13621
54,43.0,0
25,54.0,1
Round:  and 13622
54,43.0,0
85,54.0,1
Round:  and 13623
54,43.0,0
17,54.0,1
Round:  and 13624
54,46.0,0
79,34.0,0
Round:  and 13625
54,46.0,0
68,54.0,1
Round:  and 13626
54,49.0,0
11,34.0,0
Round:  and 13627
54,52.0,0
22,34.0,0
Round:  and 13628
54,55.0,0
60,34.0,0
Round:  and 13629
54,58.0,0
82,41.0,0
Round:  and 13630
54,61.0,0
7,39.0,0
Round:  and 13631
54,61.0,0
43,56.0,1
Round:  and 13632
54,64.0,0
71,34.0,0
Round:  and 13633
54,64.0,0
4,61.0,1
Round:  and 13634
54,64.0,0
100,56.0,1
Round:  and 13635
54,64.0,0
6,61.0,1
Round:  and 13636
54,64.0,0
99,61.0,1
Round:  and 13637
54,64.0,0
8,61.0,1
Round:  and 13638
54,64.0,0
98,61.0,1
Round:  and 13639
54,67.0,0
29,39.0,0
Round:  and 13640
54,70.0,0
73,39.0,0
Round:  and 13641
54,70.0,0
9,61.0,1
Round:  and 13642
54,70.0,0
97,61.0,1
Round:  and 13643
54,70.0,0
96,61.0,1
Round:  and 13644
54,70.0,0
3,56.0,1
Round:  and 13645
54,70.0,0
56,54.0,1
Round:  and 13646
54,73.0,0
38,34.0,0
Round:  and 13647
54,76.0,0
27,39.0,0
Round:  and 13648
54,79.0,0
78,39.0,0
Round:  and 13649
54,79.0,0
55,54.0,1
Round:  and 13650
54,82.0,0
41,34.0,0
Round:  and 13651
54,82.0,0
16,61.0,1
Round:  and 13652
54,82.0,0
95,61.0,1
Round:  and 13653
54,85.0,0
65,39.0,0
Round:  and 13654
54,88.0,0
18,34.0,0
Round:  and 13655
54,88.0,0
13,59.0,1
Round:  and 13656
54,88.0,0
94,56.0,1
Round:  and 13657
54,88.0,0
19,61.0,1
Round:  and 13658
54,88.0,0
93,61.0,1
Round:  and 13659
54,88.0,0
21,61.0,1
Round:  and 13660
54,88.0,0
92,61.0,1
Round:  and 13661
54,88.0,0
23,61.0,1
Round:  and 13662
54,88.0,0
91,61.0,1
Round:  and 13663
54,88.0,0
53,54.0,1
Round:  and 13664
54,91.0,0
44,34.0,0
Round:  and 13665
54,94.0,0
51,41.0,0
Round:  and 13666
54,97.0,0
47,34.0,0
Round:  and 13667
54,97.0,0
32,61.0,1
Round:  and 13668
54,97.0,0
90,61.0,1
Round:  and 13669
54,97.0,0
2,61.0,1
Round:  and 13670
54,97.0,0
89,61.0,1
Round:  and 13671
54,97.0,0
34,61.0,1
Round:  and 13672
54,97.0,0
88,61.0,1
Round:  and 13673
54,97.0,0
36,61.0,1
Round:  and 13674
54,97.0,0
87,61.0,1
Round:  and 13675
54,97.0,0
39,61.0,1
Round:  and 13676
54,97.0,0
86,61.0,1
Round:  and 13677
54,100.0,0
35,39.0,0
Round:  and 13678
54,103.0,0
70,36.0,0
Round:  and 13679
54,103.0,0
40,61.0,1
Round:  and 13680
54,103.0,0
84,61.0,1
Round:  and 13681
54,106.0,0
72,39.0,0
Round:  and 13682
54,109.0,0
24,39.0,0
Round:  and 13683
54,109.0,0
81,61.0,1
Round:  and 13684
54,112.0,0
14,39.0,0
Round:  and 13685
54,115.0,0
50,39.0,0
Round:  and 13686
54,118.0,0
69,39.0,0
Round:  and 13687
54,121.0,0
62,39.0,0
Round:  and 13688
54,124.0,0
31,34.0,0
Round:  and 13689
54,124.0,0
49,61.0,1
Round:  and 13690
54,127.0,0
76,34.0,0
Round:  and 13691
54,130.0,0
57,41.0,0
Round:  and 13692
54,133.0,0
37,34.0,0
Round:  and 13693
54,136.0,0
52,39.0,0
Round:  and 13694
54,139.0,0
45,34.0,0
Round:  and 13695
54,139.0,0
64,61.0,1
Round:  and 13696
54,142.0,0
10,34.0,0
Round:  and 13697
54,142.0,0
63,61.0,1
Round:  and 13698
54,142.0,0
46,54.0,1
Round:  and 13699
54,142.0,0
59,61.0,1
Round:  and 13700
54,142.0,0
48,54.0,1
Round:  and 13701
33,7.0,0
83,407.0,0
Round:  and 13702
33,7.0,0
12,332.0,1
Round:  and 13703
33,12.0,1
1,169.0,0
Round:  and 13704
33,17.0,1
67,166.0,0
Round:  and 13705
33,22.0,1
5,163.0,0
Round:  and 13706
33,27.0,1
66,160.0,0
Round:  and 13707
33,32.0,1
20,157.0,0
Round:  and 13708
33,37.0,1
61,154.0,0
Round:  and 13709
33,42.0,1
26,151.0,0
Round:  and 13710
33,47.0,1
58,148.0,0
Round:  and 13711
33,52.0,1
42,145.0,0
Round:  and 13712
33,57.0,1
54,142.0,0
Round:  and 13713
33,62.0,0
33,62.0,1
Round:  and 13714
33,62.0,0
77,59.0,1
Round:  and 13715
33,65.0,0
15,57.0,0
Round:  and 13716
33,70.0,1
75,34.0,0
Round:  and 13717
33,70.0,0
30,59.0,1
Round:  and 13718
33,70.0,0
74,59.0,1
Round:  and 13719
33,70.0,0
28,59.0,1
Round:  and 13720
33,75.0,1
80,34.0,0
Round:  and 13721
33,75.0,0
25,59.0,1
Round:  and 13722
33,75.0,0
85,59.0,1
Round:  and 13723
33,75.0,0
17,59.0,1
Round:  and 13724
33,80.0,1
79,34.0,0
Round:  and 13725
33,83.0,0
68,57.0,0
Round:  and 13726
33,88.0,1
11,34.0,0
Round:  and 13727
33,93.0,1
22,34.0,0
Round:  and 13728
33,98.0,1
60,34.0,0
Round:  and 13729
33,100.0,1
82,43.0,1
Round:  and 13730
33,102.0,1
7,41.0,1
Round:  and 13731
33,105.0,0
43,59.0,0
Round:  and 13732
33,110.0,1
71,34.0,0
Round:  and 13733
33,110.0,0
4,66.0,1
Round:  and 13734
33,110.0,0
100,61.0,1
Round:  and 13735
33,110.0,0
6,66.0,1
Round:  and 13736
33,110.0,0
99,66.0,1
Round:  and 13737
33,110.0,0
8,66.0,1
Round:  and 13738
33,110.0,0
98,66.0,1
Round:  and 13739
33,115.0,1
29,39.0,0
Round:  and 13740
33,117.0,1
73,41.0,1
Round:  and 13741
33,117.0,0
9,66.0,1
Round:  and 13742
33,117.0,0
97,66.0,1
Round:  and 13743
33,117.0,0
96,66.0,1
Round:  and 13744
33,117.0,0
3,61.0,1
Round:  and 13745
33,117.0,0
56,59.0,1
Round:  and 13746
33,122.0,1
38,34.0,0
Round:  and 13747
33,124.0,1
27,41.0,1
Round:  and 13748
33,126.0,1
78,41.0,1
Round:  and 13749
33,129.0,0
55,57.0,0
Round:  and 13750
33,134.0,1
41,34.0,0
Round:  and 13751
33,134.0,0
16,66.0,1
Round:  and 13752
33,134.0,0
95,66.0,1
Round:  and 13753
33,139.0,1
65,39.0,0
Round:  and 13754
33,141.0,1
18,36.0,1
Round:  and 13755
33,144.0,0
13,62.0,0
Round:  and 13756
33,144.0,0
94,61.0,1
Round:  and 13757
33,144.0,0
19,66.0,1
Round:  and 13758
33,144.0,0
93,66.0,1
Round:  and 13759
33,144.0,0
21,66.0,1
Round:  and 13760
33,144.0,0
92,66.0,1
Round:  and 13761
33,144.0,0
23,66.0,1
Round:  and 13762
33,144.0,0
91,66.0,1
Round:  and 13763
33,144.0,0
53,59.0,1
Round:  and 13764
33,149.0,1
44,34.0,0
Round:  and 13765
33,151.0,1
51,43.0,1
Round:  and 13766
33,156.0,1
47,34.0,0
Round:  and 13767
33,156.0,0
32,66.0,1
Round:  and 13768
33,156.0,0
90,66.0,1
Round:  and 13769
33,156.0,0
2,66.0,1
Round:  and 13770
33,156.0,0
89,66.0,1
Round:  and 13771
33,156.0,0
34,66.0,1
Round:  and 13772
33,156.0,0
88,66.0,1
Round:  and 13773
33,156.0,0
36,66.0,1
Round:  and 13774
33,156.0,0
87,66.0,1
Round:  and 13775
33,156.0,0
39,66.0,1
Round:  and 13776
33,156.0,0
86,66.0,1
Round:  and 13777
33,158.0,1
35,41.0,1
Round:  and 13778
33,160.0,1
70,38.0,1
Round:  and 13779
33,160.0,0
40,66.0,1
Round:  and 13780
33,160.0,0
84,66.0,1
Round:  and 13781
33,165.0,1
72,39.0,0
Round:  and 13782
33,170.0,1
24,39.0,0
Round:  and 13783
33,170.0,0
81,66.0,1
Round:  and 13784
33,175.0,1
14,39.0,0
Round:  and 13785
33,177.0,1
50,41.0,1
Round:  and 13786
33,179.0,1
69,41.0,1
Round:  and 13787
33,181.0,1
62,41.0,1
Round:  and 13788
33,186.0,1
31,34.0,0
Round:  and 13789
33,186.0,0
49,66.0,1
Round:  and 13790
33,191.0,1
76,34.0,0
Round:  and 13791
33,193.0,1
57,43.0,1
Round:  and 13792
33,198.0,1
37,34.0,0
Round:  and 13793
33,200.0,1
52,41.0,1
Round:  and 13794
33,205.0,1
45,34.0,0
Round:  and 13795
33,205.0,0
64,66.0,1
Round:  and 13796
33,210.0,1
10,34.0,0
Round:  and 13797
33,210.0,0
63,66.0,1
Round:  and 13798
33,210.0,0
46,59.0,1
Round:  and 13799
33,210.0,0
59,66.0,1
Round:  and 13800
33,210.0,0
48,59.0,1
Round:  and 13801
77,9.0,1
83,407.0,0
Round:  and 13802
77,9.0,0
12,337.0,1
Round:  and 13803
77,14.0,1
1,169.0,0
Round:  and 13804
77,19.0,1
67,166.0,0
Round:  and 13805
77,24.0,1
5,163.0,0
Round:  and 13806
77,29.0,1
66,160.0,0
Round:  and 13807
77,34.0,1
20,157.0,0
Round:  and 13808
77,39.0,1
61,154.0,0
Round:  and 13809
77,44.0,1
26,151.0,0
Round:  and 13810
77,49.0,1
58,148.0,0
Round:  and 13811
77,54.0,1
42,145.0,0
Round:  and 13812
77,59.0,1
54,142.0,0
Round:  and 13813
77,64.0,1
33,210.0,0
Round:  and 13814
77,69.0,0
77,69.0,1
Round:  and 13815
77,74.0,1
15,57.0,0
Round:  and 13816
77,79.0,1
75,34.0,0
Round:  and 13817
77,79.0,0
30,64.0,1
Round:  and 13818
77,79.0,0
74,64.0,1
Round:  and 13819
77,79.0,0
28,64.0,1
Round:  and 13820
77,84.0,1
80,34.0,0
Round:  and 13821
77,84.0,0
25,64.0,1
Round:  and 13822
77,84.0,0
85,64.0,1
Round:  and 13823
77,84.0,0
17,64.0,1
Round:  and 13824
77,89.0,1
79,34.0,0
Round:  and 13825
77,94.0,1
68,57.0,0
Round:  and 13826
77,99.0,1
11,34.0,0
Round:  and 13827
77,104.0,1
22,34.0,0
Round:  and 13828
77,109.0,1
60,34.0,0
Round:  and 13829
77,109.0,0
82,48.0,1
Round:  and 13830
77,112.0,0
7,44.0,0
Round:  and 13831
77,114.0,1
43,61.0,1
Round:  and 13832
77,119.0,1
71,34.0,0
Round:  and 13833
77,119.0,0
4,71.0,1
Round:  and 13834
77,119.0,0
100,66.0,1
Round:  and 13835
77,119.0,0
6,71.0,1
Round:  and 13836
77,119.0,0
99,71.0,1
Round:  and 13837
77,119.0,0
8,71.0,1
Round:  and 13838
77,119.0,0
98,71.0,1
Round:  and 13839
77,124.0,1
29,39.0,0
Round:  and 13840
77,124.0,0
73,46.0,1
Round:  and 13841
77,124.0,0
9,71.0,1
Round:  and 13842
77,124.0,0
97,71.0,1
Round:  and 13843
77,124.0,0
96,71.0,1
Round:  and 13844
77,124.0,0
3,66.0,1
Round:  and 13845
77,124.0,0
56,64.0,1
Round:  and 13846
77,129.0,1
38,34.0,0
Round:  and 13847
77,132.0,0
27,44.0,0
Round:  and 13848
77,135.0,0
78,44.0,0
Round:  and 13849
77,140.0,1
55,57.0,0
Round:  and 13850
77,145.0,1
41,34.0,0
Round:  and 13851
77,145.0,0
16,71.0,1
Round:  and 13852
77,145.0,0
95,71.0,1
Round:  and 13853
77,150.0,1
65,39.0,0
Round:  and 13854
77,150.0,0
18,41.0,1
Round:  and 13855
77,152.0,1
13,64.0,1
Round:  and 13856
77,155.0,0
94,64.0,0
Round:  and 13857
77,155.0,0
19,71.0,1
Round:  and 13858
77,155.0,0
93,71.0,1
Round:  and 13859
77,155.0,0
21,71.0,1
Round:  and 13860
77,155.0,0
92,71.0,1
Round:  and 13861
77,155.0,0
23,71.0,1
Round:  and 13862
77,155.0,0
91,71.0,1
Round:  and 13863
77,155.0,0
53,64.0,1
Round:  and 13864
77,160.0,1
44,34.0,0
Round:  and 13865
77,163.0,0
51,46.0,0
Round:  and 13866
77,168.0,1
47,34.0,0
Round:  and 13867
77,168.0,0
32,71.0,1
Round:  and 13868
77,168.0,0
